source_url,target_url,source_title,target_title,reason,batch
https://bitcoininfonews.com/trump-pardons-binance-cz-2025/,https://bitcoininfonews.com/trump-pardons-binance-cz/,"Trump Pardons Binance's CZ, Market Watches for Shifts",Trump Pardons Binance's Changpeng Zhao Amid Unverified Criticisms,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/trump-strategic-bitcoin-reserve-2025/,https://bitcoininfonews.com/trump-strategic-bitcoin-reserve/,Trump Establishes U.S. Strategic Bitcoin Reserve,Trump Establishes U.S. Strategic Bitcoin Reserve Initiative,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/trump-tariffs-impact-crypto-markets-2/,https://bitcoininfonews.com/trump-tariffs-impact-crypto-markets/,Trump's Tariffs Impact Crypto Amid Greenland Dispute,Trump's New Tariffs Impact Cryptocurrency Markets Significantly,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/uniswap-3-trillion-trading-volume-2/,https://bitcoininfonews.com/uniswap-3-trillion-trading-volume/,Uniswap Leads with $3 Trillion Trading Milestone,Uniswap Surpasses $3 Trillion in Trading Volume Milestone,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-banks-stablecoin-initiative-2/,https://bitcoininfonews.com/us-banks-stablecoin-initiative/,US Banks Explore Joint Stablecoin Initiative,US Banks Discuss Joint Stablecoin Venture Amid Regulatory Changes,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-bitcoin-reserve-gold-revaluation-2/,https://bitcoininfonews.com/us-bitcoin-reserve-gold-revaluation/,U.S. Explores Bitcoin Reserve with Gold Revaluation,U.S. Plans Bitcoin Reserve via Gold Revaluation,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-bitcoin-strategic-reserve-2/,https://bitcoininfonews.com/us-bitcoin-strategic-reserve/,U.S. Embraces Bitcoin with Strategic Reserve Initiative,U.S. Establishes Bitcoin as Strategic Reserve Asset,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-genius-act-stablecoin-regulation-2/,https://bitcoininfonews.com/us-genius-act-stablecoin-regulation/,U.S. GENIUS Act Alters Stablecoin Regulation Landscape,US Senate Passes GENIUS Act for Stablecoin Regulation,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-recovers-7m-crypto-fraud-2/,https://bitcoininfonews.com/us-recovers-7m-crypto-fraud/,US Government Pursues $7M Crypto from Fraud Scheme,U.S. Recovers $7M in Cryptocurrency Investment Fraud Case,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025-2/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025/,"US Establishes Strategic Bitcoin Reserve, Market Responds",The U.S. Establishes Strategic Bitcoin Reserve for Economic Security,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025-3/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025/,U.S. Establishes Strategic Bitcoin Reserve for 2025,The U.S. Establishes Strategic Bitcoin Reserve for Economic Security,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025-4/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025/,U.S. Establishes Strategic Bitcoin Reserve amid Currency Debate,The U.S. Establishes Strategic Bitcoin Reserve for Economic Security,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-policy-shift-2/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve-policy-shift/,"U.S. Establishes Strategic Bitcoin Reserve, Signal Policy Shift",U.S. Establishes Strategic Bitcoin Reserve in Policy Shift,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-policy-2/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve-policy/,U.S. Establishes Strategic Bitcoin Reserve in Policy Shift,"U.S. Establishes Strategic Bitcoin Reserve, Signals Policy Shift",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve/,U.S. Establishes Strategic Bitcoin Reserve Under Trump,US Establishes Strategic Bitcoin Reserve via Executive Order,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-2025/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve/,The U.S. Establishes Strategic Bitcoin Reserve for Economic Security,US Establishes Strategic Bitcoin Reserve via Executive Order,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-3/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve/,U.S. Government Establishes Strategic Bitcoin Reserve,US Establishes Strategic Bitcoin Reserve via Executive Order,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-4/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve/,White House Establishes Strategic Bitcoin Reserve,US Establishes Strategic Bitcoin Reserve via Executive Order,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/us-strategic-bitcoin-reserve-5/,https://bitcoininfonews.com/us-strategic-bitcoin-reserve/,U.S. Establishes Strategic Bitcoin Reserve Amid Institutional Growth,US Establishes Strategic Bitcoin Reserve via Executive Order,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/vitalik-buterin-ethereum-simplification-2/,https://bitcoininfonews.com/vitalik-buterin-ethereum-simplification/,Vitalik Buterin Advocates Simplifying Ethereum for User Autonomy,Vitalik Buterin Proposes Simplification of Ethereum Protocol,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/warren-waters-sec-trump-crypto-probe-2/,https://bitcoininfonews.com/warren-waters-sec-trump-crypto-probe/,Warren and Waters Investigate SEC Over Trump Crypto Ties,"Warren, Waters Urge SEC Probe into Trump Influence on Crypto",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/world-liberty-financial-token-sale-2/,https://bitcoininfonews.com/world-liberty-financial-token-sale/,World Liberty Financial Completes $550M Token Sale,World Liberty Financial Completes $550 Million Token Sale,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/world-liberty-financial-usd1-airdrop-2/,https://bitcoininfonews.com/world-liberty-financial-usd1-airdrop/,World Liberty Financial Airdrops USD1 to Token Holders,World Liberty Financial's USD1 Airdrop Approved by Community Vote,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/zero-knowledge-proof-zkp-crypto-turns-action-into-rewards-2/,https://bitcoininfonews.com/zero-knowledge-proof-zkp-crypto-turns-action-into-rewards/,Zero Knowledge Proof (ZKP) Crypto Turns Action Into Rewards,Zero Knowledge Proof (ZKP) Crypto Turns Action Into Rewards,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/zkp-takes-center-stage-with-5m-giveaway-while-eth-anchors-and-tron-gains-ground-2/,https://bitcoininfonews.com/zkp-takes-center-stage-with-5m-giveaway-while-eth-anchors-and-tron-gains-ground/,ZKP Takes Center Stage With $5M Giveaway While ETH Anchors and TRON Gains Ground,ZKP Takes Center Stage With $5M Giveaway While ETH Anchors and TRON Gains Ground,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/zkps-presale-auction-is-projected-to-reach-1-7-billion-while-zcash-hedera-struggle-to-keep-up-2/,https://bitcoininfonews.com/zkps-presale-auction-is-projected-to-reach-1-7-billion-while-zcash-hedera-struggle-to-keep-up/,ZKP’s Presale Auction Is Projected to Reach $1.7 Billion While Zcash & Hedera Struggle to Keep Up,ZKP’s Presale Auction Is Projected to Reach $1.7 Billion While Zcash & Hedera Struggle to Keep Up,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
