row_num,id,confidence,matched_entity,url,title,rest_status_before,delete_http,delete_result_status,rest_status_after,error
926,17387,medium,blockdag,https://theccpress.com/blockdag-freezes-price-at-0-0020-the-best-entry-point-crypto-before-june-13/,BlockDAG Freezes Price at $0.0020: The Best Entry Point Crypto Before June 13,publish,410,,trash,
927,17334,medium,qubetics,https://theccpress.com/is-qubetics-the-best-coin-to-join-now-while-ton-and-cosmos-face-market-pressure/,Is Qubetics the Best Coin to Join Now While TON and Cosmos Face Market Pressure,publish,200,trash,trash,
928,17332,medium,qubetics,https://theccpress.com/qubetics-arweave-and-stellar-gear-up-for-the-next-bull-run-crypto-after-bitcoins-record-weekly-close/,Qubetics Arweave and Stellar Gear Up for the Next Bull Run Crypto After Bitcoin’s Record Weekly Close,publish,410,,trash,
929,17188,medium,troller cat,https://theccpress.com/pepe-price-prediction-pepe-sits-at-0-000012-but-troller-cats-early-entry-could-deliver-4453-gains/,"Pepe Price Prediction: PEPE Sits at $0.000012, But Troller Cat’s Early Entry Could Deliver 4,453% Gains",publish,200,trash,trash,
930,17018,medium,web3 ai,https://theccpress.com/pi-coin-price-prediction-at-2-shib-eyes-2050-web3-ai-forecasts-1-from-0-000365/,"Pi Coin Price Prediction at $2, SHIB Eyes 2050 – Web3 ai Forecasts $1 from $0.000365",trash,skip,already_trash,trash,
931,17016,medium,web3 ai,https://theccpress.com/trx-may-rise-22-ada-up-18-web3-ai-hits-4-1-million/,"TRX May Rise 22%, ADA Up 18%, & Web3 ai Hits $4.1 Million",publish,200,trash,trash,
932,16972,medium,blockdag,https://theccpress.com/5-cex-listings-locked-in-for-blockdag-as-june-13-reveal-draws-closer/,5 Exchange Listings Confirmed! Traders Rush to Buy BlockDAG at $0.0020 Before Price Freeze Ends on June 13 ,publish,410,,trash,
933,16848,medium,unstaked,https://theccpress.com/kaspa-kas-market-trend-cardano-ada-token-forecast-and-why-unstaked-is-the-real-disruptor/,"Kaspa (KAS) Market Trend, Cardano (ADA) Token Forecast, and Why Unstaked Is the Real Disruptor",publish,200,trash,trash,
934,16846,medium,unstaked,https://theccpress.com/bnb-eyes-breakout-shib-targets-124-unstaked-gains-fast/,"BNB Eyes Breakout, SHIB Targets 124%, Unstaked Gains Fast",publish,410,,trash,
935,16842,medium,blockdag,https://theccpress.com/blockdag-confirms-5-cex-listings-0-0020-price-ends-june-13-go-live-reveal/,"BlockDAG Confirms 5 CEX Listings, $0.0020 Price Ends June 13 GO LIVE Reveal",publish,200,trash,trash,
936,16836,medium,blockdag,https://theccpress.com/trx-breaks-resistance-hype-hits-5-6b-blockdag-freezes-bdag-at-0-0020-till-june-13/,"TRX Breaks Resistance, HYPE Hits $5.6B, BlockDAG Freezes BDAG at $0.0020 Till June 13",trash,skip,already_trash,trash,
937,16840,medium,unstaked,https://theccpress.com/top-6-utility-crypto-tokens-to-watch-in-2025-from-unstaked-to-arbitrum/,Top 6 Utility Crypto Tokens to Watch in 2025: From Unstaked to Arbitrum,publish,200,trash,trash,
938,16700,medium,qubetics,https://theccpress.com/qubetics-monero-and-mantra-respond-to-crypto-law-shift-as-top-picks-in-best-altcoins-to-buy-and-hold-for-short-term/,"Qubetics, Monero, and Mantra Respond to Crypto Law Shift as Top Picks in Best Altcoins to Buy and Hold for Short Term",publish,410,,trash,
939,16696,medium,web3 ai,https://theccpress.com/web3-ai-hits-4m-sol-eyes-420-hbar-grows-stronger/,"Web3 ai Hits $4M, SOL Eyes $420, & HBAR Grows Stronger",publish,200,trash,trash,
940,16694,medium,unstaked,https://theccpress.com/unstakeds-5-goal-stuns-traders-doge-sui-rise/,"Unstaked’s $5 Goal Stuns Traders, DOGE & SUI Rise",publish,410,,trash,
941,16688,medium,blockdag,https://theccpress.com/bitget-bgb-rises-cardano-ada-surges-blockdag-secures-20-exchange-listings/,"Bitget (BGB) Rises, Cardano (ADA) Surges, & BlockDAG Secures 20 Exchange Listings",publish,200,trash,trash,
942,16686,medium,blockdag,https://theccpress.com/blockdags-upcoming-go-live-reveal-amid-dogecoin-and-cardano-rally/,BlockDAG’s Upcoming GO LIVE Reveal Amid Dogecoin and Cardano Rally,publish,410,,trash,
943,16628,medium,unstaked,https://theccpress.com/unstaked-raises-6m-dogecoin-eyes-breakout-xrp-climbs/,"Unstaked Raises $6M, Dogecoin Eyes Breakout & XRP Climbs",publish,200,trash,trash,
944,16474,medium,web3 ai,https://theccpress.com/web3-ais-4-vision-vs-hype-and-bgb/,Web3 ai’s $4 Vision vs HYPE and BGB,trash,skip,already_trash,trash,
945,16472,medium,blockdag,https://theccpress.com/priced-at-just-130-blockdag-x10-miner-earns-200-bdag-daily/,"Priced at Just $130, BlockDAG X10 Miner Earns 200 BDAG Daily",publish,200,trash,trash,
946,16468,medium,web3 ai,https://theccpress.com/web3-ais-4-target-hype-at-697m-bgb-hits-120m-users/,"Web3 ai’s $4 Target, HYPE at $697M, BGB Hits 120M Users",trash,skip,already_trash,trash,
947,16466,medium,unstaked,https://theccpress.com/best-ai-coins-to-watch-under-0-01-in-2025-unstaked-velas-phala-more/,"Best AI Coins to Watch Under $0.01 in 2025, Unstaked, Velas, Phala & More",publish,200,trash,trash,
948,16462,medium,blockdag,https://theccpress.com/affordable-mining-blockdag-x10-delivers-200-bdag-daily/,Affordable Mining: BlockDAG X10 Delivers 200 BDAG Daily!,publish,410,,trash,
949,16301,medium,blockdag,https://theccpress.com/best-performing-cryptos-to-buy-in-2025-blockdag-bittensor-binance-coin-hyperliquid/,"Best-Performing Cryptos to Buy in 2025: BlockDAG, Bittensor, Binance Coin & Hyperliquid",publish,200,trash,trash,
950,16299,medium,blockdag,https://theccpress.com/shib-slides-10-cardano-fades-while-blockdags-referral-wave-pulls-in-buyers-2/,"SHIB Slides 10%, Cardano Fades, While BlockDAG’s Referral Wave Pulls in Buyers",publish,410,,trash,
951,16262,medium,blockdag,https://theccpress.com/shib-slides-10-cardano-fades-while-blockdags-referral-wave-pulls-in-buyers/,"SHIB Slides 10%, Cardano Fades, While BlockDAG’s Referral Wave Pulls in Buyers",publish,200,trash,trash,
952,16142,medium,qubetics,https://theccpress.com/xrps-initial-surge-is-behind-it-and-qubetics-is-identified-as-one-of-the-top-altcoins-for-massive-return-potential/,XRP’s Initial Surge Is Behind It and Qubetics Is Identified as One of the Top Altcoins for Massive Return Potential,publish,410,,trash,
953,16134,medium,blockdag,https://theccpress.com/6-top-rated-icos-to-watch-in-2025-blockdag-dragoin-cold-wallet-and-more/,"6 Top Rated ICOs to Watch in 2025: BlockDAG, Dragoin, Cold Wallet and More",publish,200,trash,trash,
954,16140,medium,qubetics,https://theccpress.com/polkadot-no-longer-offers-entry-value-while-qubetics-builds-momentum-as-a-best-performing-crypto/,Polkadot No Longer Offers Entry Value While Qubetics Builds Momentum as a Best Performing Crypto,trash,skip,already_trash,trash,
955,15995,medium,troller cat,https://theccpress.com/turbo-price-prediction-can-it-hit-0-01-this-weekend-troller-cat-levels-up-in-a-few-hours/,Turbo Price Prediction: Can It Hit $0.01 This Weekend? Troller Cat Levels Up in a Few Hours,publish,410,,trash,
956,15975,medium,blockdag,https://theccpress.com/top-3-crypto-icos-of-may-2025-blockdag-dragoin-cold-wallet/,"Top 3 Crypto ICOs of May 2025: BlockDAG, Dragoin, & Cold Wallet",publish,200,trash,trash,
957,15973,medium,blockdag,https://theccpress.com/tether-launches-tether-ai-link-accumulates-blockdag-hits-233m/,"Tether Launches Tether.ai, LINK Accumulates, BlockDAG Hits $233M",publish,410,,trash,
958,15801,medium,unstaked,https://theccpress.com/cronos-etp-gains-investor-interest-ethereum-targets-2500-but-unstaked-offers-smart-entry-at-0-007535-2/,"Cronos ETP Gains Investor Interest, Ethereum Targets $2,500, but Unstaked Offers Smart Entry at $0.007535",publish,200,trash,trash,
959,15799,medium,blockdag,https://theccpress.com/top-5-fastest-growing-cryptos-for-2025-blockdag-litecoin-hedera-bch-stellar/,"Top 5 Fastest Growing Cryptos for 2025: BlockDAG, Litecoin, Hedera, BCH & Stellar",publish,410,,trash,
960,15795,medium,unstaked,https://theccpress.com/cronos-etp-gains-investor-interest-ethereum-targets-2500-but-unstaked-offers-smart-entry-at-0-007535/,"Cronos ETP Gains Investor Interest, Ethereum Targets $2,500, but Unstaked Offers Smart Entry at $0.007535",publish,200,trash,trash,
961,15793,medium,blockdag,https://theccpress.com/xrp-ltc-price-action-in-focus-but-blockdags-certik-green-light-draws-buyers/,"XRP & LTC Price Action In Focus, But BlockDAG’s CertiK Green Light Draws Buyers",publish,410,,trash,
962,15650,medium,troller cat,https://theccpress.com/bonk-price-prediction-a-rebound-loading-troller-cat-jumps-20-in-less-than-24-hours/,﻿Bonk Price Prediction: A Rebound Loading? Troller Cat Jumps 20% in Less Than 24 Hours,publish,200,trash,trash,
963,15632,medium,blockdag,https://theccpress.com/tether-q1-profits-shiba-inu-price-forecast-blockdags-podcast-push-transparency/,"Tether Q1 Profits, Shiba Inu Price Forecast & BlockDAG’s Podcast Push Transparency",trash,skip,already_trash,trash,
964,15469,medium,qubetics,https://theccpress.com/litecoins-forgotten-peak-is-qubetics-the-best-performing-crypto-of-2025/,Litecoin’s Forgotten Peak: Is Qubetics the Best Performing Crypto of 2025?,publish,200,trash,trash,
965,15459,medium,blockdag,https://theccpress.com/flare-stalls-after-40-spike-while-blockdag-gives-25-for-referrals-tron-price-prediction-updated/,"Flare Stalls After 40% Spike, While BlockDAG Gives 25% for Referrals, Tron Price Prediction Updated",publish,410,,trash,
966,15457,medium,blockdag,https://theccpress.com/imx-unlock-sparks-interest-xlm-eyes-breakout-blockdag-prepares-for-exchange-listings/,"IMX Unlock Sparks Interest, XLM Eyes Breakout, BlockDAG Prepares for Exchange Listings",publish,200,trash,trash,
967,15453,medium,blockdag,https://theccpress.com/monero-shiba-inu-and-blockdag-surge-is-this-the-moment-smart-buyers-enter-crypto/,"Monero, Shiba Inu, and BlockDAG Surge: Is This the Moment Smart Buyers Enter Crypto?",trash,skip,already_trash,trash,
968,15447,medium,web3 ai,https://theccpress.com/xrp-forecast-aave-buyback-and-web3-ais-wai-utility/,"XRP Forecast, AAVE Buyback, and Web3 ai’s $WAI Utility",publish,200,trash,trash,
969,15422,medium,blockdag,https://theccpress.com/ada-hbar-forecast-mixed-bdag-listing-announcement-nears/,"May 13 is Approaching Fast as BlockDAG’s $0.0019 Price Nears Its End, While ADA and HBAR Forecasts Show Mixed Signals",publish,200,trash,trash,
970,15124,medium,blockdag,https://theccpress.com/shib-traders-flood-blockdags-referral-program/,SHIB & TRX Show Bullish Signs; Traders Flood BlockDAG’s Referral Program!,publish,410,,trash,
971,15120,medium,unstaked,https://theccpress.com/3-best-altcoins-ready-to-explode-in-2025-trump-mother-unstaked/,"3 Best Altcoins Ready to Explode in 2025: TRUMP, MOTHER, & Unstaked",publish,200,trash,trash,
972,15112,medium,cold wallet,https://theccpress.com/sui-forecast-shows-decline-doge-slows-down-cold-wallet-targets-1/,"Sui Forecast Shows Decline, DOGE Slows Down, & Cold Wallet Targets $1",publish,410,,trash,
973,15126,medium,qubetics,https://theccpress.com/best-coins-to-join-now-qubetics-filecoin-and-cardano-surge-ahead-of-bitcoins-180k-path/,"Best Coins to Join Now: Qubetics, Filecoin and Cardano Surge Ahead of Bitcoin’s $180K Path",publish,200,trash,trash,
974,15076,medium,blockdag,https://theccpress.com/top-crypto-gainers-xrp-price-nears-5-tether-update-sparks-buzz-bdag-certik-audit-underway/,"XRP Approaches $5, Tether Mints $1B, and BlockDAG’s Upcoming CertiK Audit Adds Power to Its 2,520% Surge",publish,410,,trash,
975,14998,medium,zkp,https://theccpress.com/google-wallet-zkp-privacy-verification/,Google Wallet Integrates ZK-Proofs for Privacy Enhancement,publish,200,trash,trash,
976,14967,medium,troller cat,https://theccpress.com/troller-cat-rises-while-ski-mask-dog-and-mog-coin-stumble-best-new-meme-coins-now/,Troller Cat Rises While Ski Mask Dog and Mog Coin Stumble – Best New Meme Coins Now,trash,skip,already_trash,trash,
977,14945,medium,cold wallet,https://theccpress.com/cold-wallet-leads-utility-surge-in-new-bull-run-crypto-era/,Cold Wallet Leads Utility Surge in New Bull Run Crypto Era,publish,200,trash,trash,
978,14942,medium,web3 ai,https://theccpress.com/tron-network-hits-70b-as-ltc-price-slows-web3-ai-builds-momentum/,Tron Network Hits $70B as LTC Price Slows & Web3 ai Builds Momentum,publish,410,,trash,
979,14939,medium,cold wallet,https://theccpress.com/pi-coin-avax-and-cold-wallet-speculation-or-substance-why-cold-wallets-4900-potential-leads-in-2025/,"Pi Coin, AVAX, and Cold Wallet: Speculation or Substance? Why Cold Wallet’s 4900% Potential Leads in 2025",publish,200,trash,trash,
980,14937,medium,unstaked,https://theccpress.com/xrp-sol-price-predictions-insights-on-unstakeds-growth-potential/,"XRP & SOL Price Predictions, Insights on Unstaked’s Growth Potential",publish,410,,trash,
981,14935,medium,unstaked,https://theccpress.com/best-ai-crypto-to-buy-in-2025-unstaked-competes-with-fet-agix/,Best AI Crypto to Buy in 2025: Unstaked Competes With FET & AGIX,publish,200,trash,trash,
982,14929,medium,blockdag,https://theccpress.com/iota-price-aims-higher-eth-etf-inflows-rise-blockdag-launches-25-referral-reward/,"IOTA Price Aims Higher, ETH ETF Inflows Rise, BlockDAG Launches 25% Referral Reward",publish,410,,trash,
983,14923,medium,blockdag,https://theccpress.com/ada-link-price-signals-mixed-blockdag-buyer-battles-pay-out-25m-coins/,"ADA & LINK Price Signals Mixed, BlockDAG Buyer Battles Pay Out 25M Coins",publish,200,trash,trash,
984,14949,medium,qubetics,https://theccpress.com/top-rated-crypto-showdown-2025-qubetics-cronos-cro-and-litecoin-compared/,"Top Rated Crypto Showdown 2025: Qubetics, Cronos CRO, and Litecoin Compared",trash,skip,already_trash,trash,
985,14761,medium,troller cat,https://theccpress.com/skipped-book-of-memes-troller-cat-raised-35k-fast-dont-sleep-on-this-one/,Skipped Book of Memes? Troller Cat Raised $35K Fast—Don’t Sleep on This One,publish,200,trash,trash,
986,14737,medium,cold wallet,https://theccpress.com/avalanche-tether-and-cold-wallet-the-top-3-crypto-projects-redefining-2025s-blockchain/,"Avalanche, Tether, and Cold Wallet: The Top 3 Crypto Projects Redefining 2025’s Blockchain",publish,410,,trash,
987,14735,medium,cold wallet,https://theccpress.com/kaspa-ethereum-and-cold-wallet-which-one-could-unlock-the-most-potential-in-2025/,"Kaspa, Ethereum, and Cold Wallet: Which One Could Unlock the Most Potential in 2025?",publish,200,trash,trash,
988,14733,medium,web3 ai,https://theccpress.com/insights-on-web3-ais-trading-tools-ondo-finance-price-seis-new-integration/,"Insights on Web3 ai’s Trading Tools, Ondo Finance Price, & Sei’s New Integration",publish,410,,trash,
989,14720,medium,blockdag,https://theccpress.com/blockdag-hits-225m-as-security-audits-build-trust-ada-and-link-eye-new-price-levels/,"BlockDAG Hits $225M as Security Audits Build Trust, ADA and LINK Eye New Price Levels",publish,200,trash,trash,
990,14716,medium,blockdag,https://theccpress.com/algo-and-sei-show-positive-trends-blockdag-offers-unmatched-entry-opportunity/,"ALGO and SEI Show Positive Trends, BlockDAG Offers Unmatched Entry Opportunity",trash,skip,already_trash,trash,
991,14714,medium,blockdag,https://theccpress.com/xmr-xlm-price-analyses-raise-questions-blockdag-gears-up-for-certik-audit/,"XMR & XLM Price Analyses Raise Questions, BlockDAG Gears Up for CertiK Audit",publish,200,trash,trash,
992,14741,medium,qubetics,https://theccpress.com/missed-bnb-at-1-qubetics-might-be-the-best-performing-crypto-of-2025-before-it-rockets-past-10/,Missed BNB at $1? Qubetics Might Be the Best Performing Crypto of 2025 Before It Rockets Past $10,trash,skip,already_trash,trash,
993,14684,medium,unstaked,https://theccpress.com/best-long-term-cryptos-in-2025-unstaked-chainlink-avax-eth/,"Smart Investors Are Watching These 4 Best Long-Term Cryptos in 2025: Unstaked, LINK, AVAX, & More!",publish,200,trash,trash,
994,14541,medium,qubetics,https://theccpress.com/remember-when-solana-was-just-a-fraction-of-its-value-qubetics-is-the-top-altcoin-for-massive-return-potential-right-now/,Remember When Solana Was Just a Fraction of Its Value? Qubetics Is the Top Altcoin for Massive Return Potential Right Now!,publish,410,,trash,
995,14367,medium,qubetics,https://theccpress.com/litecoin-etf-buzz-trons-stablecoin-surge-is-qubetics-the-next-bull-run-crypto-sleeper-pick/,"Litecoin ETF Buzz, TRON’s Stablecoin Surge—Is Qubetics the Next Bull Run Crypto Sleeper Pick?",publish,200,trash,trash,
996,14361,medium,cold wallet,https://theccpress.com/pi-holds-steady-solana-regains-16-cold-wallet-trends-higher-at-0-00714/,"Pi Holds Steady, Solana Regains 16%, Cold Wallet Trends Higher at $0.00714",publish,410,,trash,
997,14345,medium,blockdag,https://theccpress.com/ethereum-undervalued-xrp-nears-2-60-blockdag-now-priced-at-0-0019/,"Ethereum Undervalued, XRP Nears $2.60 – BlockDAG Now Priced at $0.0019",publish,200,trash,trash,
998,14343,medium,blockdag,https://theccpress.com/blockdag-referral-program-eth-stability-xrp-etf-buzz/,"BlockDAG Referral Program, ETH Stability, XRP ETF Buzz",trash,skip,already_trash,trash,
999,14339,medium,unstaked,https://theccpress.com/unstaked-gains-momentum-as-a-trending-ai-crypto-in-may-expert-analysis/,Unstaked Gains Momentum as a Trending AI Crypto in May: Expert Analysis,publish,200,trash,trash,
1000,14365,medium,qubetics,https://theccpress.com/xrp-price-prediction-targets-3-after-etf-approval-while-qubetics-shows-explosive-price-forecast-from-0-2093-to-15/,"XRP Price Prediction Targets $3 After ETF Approval, While Qubetics Shows Explosive Price Forecast from $0.2093 to $15",publish,410,,trash,
1001,14335,medium,blockdag,https://theccpress.com/blockdag-buyer-battles-heat-up-solana-holds-strong-dogecoin-slides/,"BlockDAG Buyer Battles Heat Up, Solana Holds Strong, Dogecoin Slides",publish,200,trash,trash,
1002,14178,medium,blockdag,https://theccpress.com/doge-shib-surge-on-hype-but-heres-why-blockdag-stands-out-as-the-smartest-buy/,"DOGE & SHIB Surge on Hype, But Here’s Why BlockDAG Stands Out As the Smartest Buy!",publish,410,,trash,
1003,14176,medium,unstaked,https://theccpress.com/top-trending-cryptos-of-2025-unstaked-ada-doge-pepe/,"Top Trending Cryptos of 2025: Unstaked, ADA, DOGE, & PEPE",publish,200,trash,trash,
1004,14170,medium,cold wallet,https://theccpress.com/cold-wallet-solves-web3-privacy-issues-is-it-the-best-new-crypto-to-buy-in-2025/,Cold Wallet Solves Web3 Privacy Issues: Is it the Best New Crypto to Buy in 2025?,publish,410,,trash,
1005,14168,medium,cold wallet,https://theccpress.com/ethereum-targets-3000-pi-drops-10-on-news-cold-wallets-0-00714-launch-joins-the-most-popular-cryptocurrency-conversation/,"Ethereum Targets $3,000, Pi Drops 10% on News, Cold Wallet’s $0.00714 Launch Joins the Most Popular Cryptocurrency Conversation",publish,200,trash,trash,
1006,14190,medium,qubetics,https://theccpress.com/bitcoin-cash-was-yesterday-qubetics-is-the-best-performing-crypto-in-2025/,"Bitcoin Cash Was Yesterday, Qubetics Is the Best Performing Crypto in 2025",publish,410,,trash,
1007,14003,medium,qubetics,https://theccpress.com/bitcoin-cash-turned-doubters-into-believers-qubetics-could-repeat-history-for-new-investors/,Bitcoin Cash Turned Doubters Into Believers — Qubetics Could Repeat History for New Investors,publish,200,trash,trash,
1008,13990,medium,web3 ai,https://theccpress.com/web3-ais-ai-plan-finds-many-takers-while-cardano-etf-gains-buzz-doge-targets-0-19-breakout/,Web3 ai’s AI Plan Finds Many Takers While Cardano ETF Gains Buzz & DOGE Targets $0.19 Breakout,trash,skip,already_trash,trash,
1009,13980,medium,unstaked,https://theccpress.com/xrp-faces-2-25-barrier-doge-targets-0-29-unstaked-price-surge-trends/,"XRP Faces $2.25 Barrier, DOGE Targets $0.29, Unstaked Price Surge Trends",publish,200,trash,trash,
1010,13972,medium,blockdag,https://theccpress.com/blockdag-world-tour-starts-in-cape-town-xrp-dips-decentraland-climbs/,"BlockDAG World Tour Starts in Cape Town, XRP Dips & Decentraland Climbs",trash,skip,already_trash,trash,
1011,13956,medium,unstaked,https://theccpress.com/dogecoin-whale-activity-spikes-avax-surges-unstaked-ico-live/,"Dogecoin Whale Activity Spikes, AVAX Surges, Unstaked ICO Live",publish,200,trash,trash,
1012,13869,medium,web3 ai,https://theccpress.com/inj-web3-ai-helps-traders-make-profitable-decisions-fast/,INJ & SUI Prices Surge; Web3 ai Helps Traders Make Profitable Decisions Fast!,publish,410,,trash,
1013,13863,medium,blockdag,https://theccpress.com/blockdags-0-0025-rollback-algorands-resistance-test-and-mantras-crash-key-updates-for-crypto-watchers/,"BlockDAG’s $0.0025 Rollback, Algorand’s Resistance Test, and Mantra’s Crash: Key Updates for Crypto Watchers",publish,200,trash,trash,
1014,13861,medium,blockdag,https://theccpress.com/170k-join-blockdags-buyer-battle-icp-recovers-above-5-uni-watch-continues/,"170K Join BlockDAG’s Buyer Battle, ICP Recovers Above $5, UNI Watch Continues",trash,skip,already_trash,trash,
1015,13706,medium,troller cat,https://theccpress.com/troller-cat-whitelist-gains-steam-as-spx6900-and-dogs-face-bearish-pressure/,Troller Cat Whitelist Gains Steam as SPX6900 and DOGS Face Bearish Pressure,publish,200,trash,trash,
1016,13704,medium,unstaked,https://theccpress.com/shib-holders-drown-eth-eyes-sub-1k-but-unstakeds-ai-token-is-quietly-winning/,"SHIB Holders Drown, ETH Eyes Sub-$1K, But Unstaked’s AI Token Is Quietly Winning",trash,skip,already_trash,trash,
1017,13702,medium,unstaked,https://theccpress.com/why-unstaked-could-outperform-ethereum-etf-pi-network-among-cryptos-to-dominate-in-2025/,Why Unstaked Could Outperform Ethereum ETF & PI Network Among Cryptos to Dominate in 2025,publish,200,trash,trash,
1018,13527,medium,web3 ai,https://theccpress.com/popular-crypto-coins-in-2025-web3-ai-litecoin-chainlink-and-vechain-updates/,"Popular Crypto Coins in 2025 – Web3 ai, Litecoin, Chainlink, and VeChain Updates",trash,skip,already_trash,trash,
1019,13525,medium,unstaked,https://theccpress.com/xrp-steady-link-watch-continues-unstaked-launches-1-09b-token/,"XRP Steady, LINK Watch Continues – Unstaked Launches $1.09B Token",publish,200,trash,trash,
1020,13515,medium,blockdag,https://theccpress.com/ada-at-0-70-doge-aims-0-18-blockdag-buyer-battles-heat-up-at-0-0025/,"ADA at $0.70, DOGE Aims $0.18, BlockDAG Buyer Battles Heat Up at $0.0025",trash,skip,already_trash,trash,
1021,13480,medium,blockdag,https://theccpress.com/blockdag-boosts-trust-with-audits-price-rollback-as-link-ada-surge/,BlockDAG Strengthens Buyer Trust with Security Audits & Price Rollback as ADA & LINK Prices Break Key Levels,trash,skip,already_trash,trash,
1022,13352,medium,blockdag,https://theccpress.com/blockdag-soars-decentraland-bounces-back-solana-gathers-momentum/,"BlockDAG Soars, Decentraland Bounces Back, Solana Gathers Momentum",trash,skip,already_trash,trash,
1023,13340,medium,unstaked,https://theccpress.com/xrp-pi-and-unstaked-which-breakout-crypto-offers-real-value/,"XRP, PI, and Unstaked: Which Breakout Crypto Offers Real Value?",publish,200,trash,trash,
1024,13338,medium,unstaked,https://theccpress.com/top-performing-cryptos-0-2412-trx-0-57-ada-0-006695-unstaked/,"Top Performing Cryptos: $0.2412 TRX, $0.57 ADA, $0.006695 Unstaked!",trash,skip,already_trash,trash,
1025,13157,medium,blockdag,https://theccpress.com/blockdag-climbs-globally-as-doge-price-stalls-bnb-eyes-650/,BlockDAG Climbs Globally as DOGE Price Stalls & BNB Eyes $650 ,publish,200,trash,trash,
1026,13138,medium,web3 ai,https://theccpress.com/web3-ai-hits-629k-while-pepe-uniswap-hold-steady/,Web3 ai Hits $629K While PEPE & Uniswap Hold Steady,trash,skip,already_trash,trash,
1027,13154,medium,qubetics,https://theccpress.com/qubetics-delivers-cross-border-payments-top-coin-to-join-today-with-polygon-and-algorand/,Qubetics Delivers Cross-Border Payments—Top Coin to Join Today with Polygon and Algorand,publish,200,trash,trash,
1028,12950,medium,blockdag,https://theccpress.com/blockdag-rises-as-xrp-gains-etf-ground-cardano-drops/,"BlockDAG Rises as XRP Gains ETF Ground, Cardano Drops",publish,410,,trash,
1029,12946,medium,blockdag,https://theccpress.com/blockdag-raises-10m-in-days-trx-turns-bullish-doge-falls/,"BlockDAG Raises $10M in Days, TRX Turns Bullish & DOGE Falls",publish,200,trash,trash,
1030,12940,medium,web3 ai,https://theccpress.com/web3-ai-leads-crypto-buys-shib-holds-sui-climbs-15/,"Web3 ai Leads Crypto Buys, SHIB Holds & Sui Climbs 15%",publish,410,,trash,
1031,12930,medium,cold wallet,https://theccpress.com/pi-network-crash-warning-ethereum-holds-1560-cold-wallets-0-007-token-offers-privacy-power/,"Pi Network Crash Warning, Ethereum Holds $1,560 — Cold Wallet’s $0.007 Token Offers Privacy Power",publish,200,trash,trash,
1032,12914,medium,blockdag,https://theccpress.com/blockdag-set-for-global-tour-btc-price-stuck-sui-signals-surge/,BlockDAG Set for Global Tour; BTC Price Stuck & SUI Signals Surge,publish,410,,trash,
1033,12745,medium,blockdag,https://theccpress.com/kas-surges-18-pepe-steadies-blockdags-bdag1200-steals-the-show/,"KAS Surges 18%, PEPE Steadies — BlockDAG’s BDAG1200 Steals the Show!",publish,200,trash,trash,
1034,12743,medium,blockdag,https://theccpress.com/doge-struggles-tron-faces-resistance-blockdag-gears-up-for-global-events/,"DOGE Struggles, TRON Faces Resistance & BlockDAG Gears Up for Global Events",trash,skip,already_trash,trash,
1035,12739,medium,blockdag,https://theccpress.com/blockdag-hits-216m-after-testnet-keynote-3-surge/,BlockDAG Hits $216M After Testnet & Keynote 3 Surge,publish,200,trash,trash,
1036,12567,medium,blockdag,https://theccpress.com/blockdag-on-track-for-1-as-listings-near-xrp-holds-key-level-wif-eyes-recovery/,BlockDAG on Track for $1 as Listings Near; XRP Holds Key Level & WIF Eyes Recovery,publish,410,,trash,
1037,12565,medium,blockdag,https://theccpress.com/4-top-trending-cryptos-in-2025-blockdag-rockets-2380-while-xrp-link-xlm-heat-up/,"4 Top-Trending Cryptos in 2025: BlockDAG Rockets 2,380% While XRP, LINK & XLM Heat Up",publish,200,trash,trash,
1038,12561,medium,blockdag,https://theccpress.com/blockdag-keynote-3-216m-raised-testnet-and-x1-app-explained-progress-or-just-smart-timing/,"BlockDAG Keynote 3: $216M Raised, Testnet and X1 App Explained—Progress or Just Smart Timing?",trash,skip,already_trash,trash,
1039,12433,medium,blockdag,https://theccpress.com/pepe-coin-price-gains-aptos-unlocks-52m-blockdags-pre-tge-plan-signals-bigger-moves/,"Pepe Coin Price Gains, Aptos Unlocks $52M—BlockDAG’s Pre-TGE Plan Signals Bigger Moves",publish,200,trash,trash,
1040,12431,medium,blockdag,https://theccpress.com/blockdag-crosses-1m-x1-app-users-as-link-and-xlm-struggle-to-hold-ground/,BlockDAG Crosses 1M X1 App Users as LINK and XLM Struggle to Hold Ground,publish,410,,trash,
1041,12451,medium,qubetics,https://theccpress.com/missed-qubetics-at-a-penny-heres-why-its-now-the-most-popular-cryptocurrency/,Missed Qubetics at a Penny? Here’s Why It’s Now the Most Popular Cryptocurrency,publish,200,trash,trash,
1042,12428,medium,blockdag,https://theccpress.com/tether-xrp-blockdag-which-crypto-will-dominate-2025/,"Tether, XRP & BlockDAG—Which Crypto Will Dominate  2025?",trash,skip,already_trash,trash,
1043,12325,medium,web3 ai,https://theccpress.com/xrp-sets-sights-on-30-bnb-hits-resistance-web3-ais-12-ai-tools-offer-a-clearer-path-to-growth/,"XRP Sets Sights on $30, BNB Hits Resistance—Web3 ai’s 12 AI Tools Offer a Clearer Path to Growth",publish,200,trash,trash,
1044,12319,medium,blockdag,https://theccpress.com/blockdag-surges-2380-outpaces-bnb-solana-in-2025/,"BlockDAG Surges 2,380%: Outpaces BNB & Solana in 2025",trash,skip,already_trash,trash,
